2.67534678181255	4.11414125599805
1.34109953668432	3.60807646839890
3.65155191942109	5.04925550094417
4.08854805809791	4.47271941870251
2.72972551460285	5.70689295667034
2.47487590982885	3.68423661101989
1.90729577835525	3.66728476771266
19.5719901206175	4.98863446310373
7.67497841427458	5.08456779797405
3.09970146942534	4.81521625784685
2.98462288576897	7.11447338808244
1.81894671762809	3.80553034599371
2.54288140952455	3.89908413163821
2.12690694829088	3.68388039245772
1.81476187803906	3.80194462808038
4.23523883828197	4.07936490830951
4.04299117287814	4.55402695709227
2.72763944509232	4.08246700809642
2.52919435016279	4.82207343956720
2.61947465276039	3.84333485378601
2.41869019510261	3.81004428423423
3.23379024649937	3.77991380414081
4.70413916105408	4.00973789621327
2.84748918911557	3.92043259127905
3.23199044765251	5.00690986457669
2.76680792821712	4.13633811076036
3.11208672532223	6.52641599088194
2.91242830143387	4.67309858839479
7.18544502518985	4.34408012552799
2.75480037775208	4.35704180101539
2.94097778026214	4.50438971808267
3.04340314914321	3.85244990371639
2.49269599755481	3.84941858922179
1.92163496847760	3.74334006196229
1.28205694002499	3.67630607885672
1.97598186697122	3.53965288488460
3.22017246428293	3.74823523560933
3.50294508874678	3.78237712559073
2.50892714625586	3.72562399650830
2.87668648589036	4.17187923518404
15.7893963273857	8.70748842165219
4.42073816537465	3.84181866659101
1.62852784416944	3.60504978316752
8.10305456175822	3.98713884542813
11.4222349673067	3.97288887057814
1.99338020377162	3.70894474923425
3.00210792864674	4.19978929961653
2.65055536928336	3.99613610168645
1.29179721925939	3.79208335521245
2.51643549439661	3.74427941015841
3.36603298934551	3.73812359742795
2.52462535483088	3.98350198978210
2.60917938178928	3.97105777468813
3.24239731919414	4.13983074800691
3.19073256859096	3.77983131467822
2.11262686098647	3.57802113819675
4.20084522612598	6.01732774885865
6.25069971711739	4.11025930394449
4.01772283856443	3.81948181737610
2.82294396547605	4.10426113839169
3.40896207347793	4.39100120529546
1.78573195631715	3.73443834051982
9.43692698818253	5.30497399751998
2.49202691102597	3.76225348255670
2.95464348626001	3.67730629802130
1.83526014474491	3.74031327222259
6.06829270491453	5.98789528365875
3.82473093438656	3.95781741028907
2.32298788085206	3.72804578552636
13.6662963020526	7.90743756953673
2.11588575496534	3.69913509636800
9.01263531911926	4.21553997194660
3.32406854465142	3.85209384784617
5.72801001321787	3.79257622074030
4.49261634750284	4.15719403477750
2.61952042497207	6.23320754736453
3.62673572476019	4.17573022583486
3.37467614944369	4.61766238156256
2.17557281357035	3.85649080444229
1.68284730207039	4.56979583009041
3.46501160806833	5.66828347091574
2.28441198373859	3.78763229652830
3.83382315444344	4.04382323031632
2.57625611785695	4.05540362770347
2.77767931930973	3.82630851269129
3.47303728100636	3.93960571707539
4.87505675370266	5.55498513428067
1.54026846892879	3.57752750965980
2.47050823520010	4.26665878089890
3.37964109054489	3.85333851335375
8.45717737048251	4.16904127039940
5.70996398836058	3.93762702078918
3.20827261219455	3.76247668144862
3.21330770602219	4.38586638729216
2.93583904574192	3.91546290585466
4.23482259863395	5.31140822343620
2.94128846773214	3.97633155096034
2.10559086542629	3.65370067888566
2.51412522186525	3.81336914388613
2.90678972019564	5.13602814464523
0.679937700526594	3.62372296674060
1.78855272671121	3.70006683951022
2.54105511340213	4.14629744033273
3.17620312253474	4.44167333719962
1.83162331179974	4.41823914610192
1.70484449683709	3.72952318306802
7.50868226311709	4.90566243930627
2.45400855445135	3.77256078580897
1.28607137295734	3.34741010778651
7.35350355906708	6.92719121539779
3.06790268127333	5.92792765125734
3.59823670336402	4.72728176302273
3.09305939880064	4.02151746913452
2.96122319494350	3.77078535702373
3.66197610838419	3.92603049304202
2.22918419271772	3.86336410358005
5.14381818695484	4.20432737486515
2.51876901438151	3.77321328895566
1.97357856670997	3.78539654608167
3.17303897057058	5.92468042437001
2.84120196168527	4.73317756679016
5.52546533590125	7.61068696913792
1.81278456964049	3.78274125503607
2.41448360087454	3.84233091237908
3.78878953187733	6.54693195807456
3.72707879159211	5.00964578910213
3.63218978757737	3.82013826726133
2.47948251909260	4.84319250303494
2.51644479115351	3.86479711820437
4.87390664816832	4.75898747557231
5.38737736012682	6.30513760790146
8.31438250834288	3.74322398629778
4.01633410356003	3.96981834461424
1.97438727318137	3.50490829820408
2.71034253816095	4.02527013160854
3.21377773005833	3.85134943854611
4.66409593379507	3.92929737114813
2.49276853666405	3.76108627423925
3.28521957884967	3.83901446743191
2.33382605459099	3.71607950948737
2.98199137300454	5.22069444669723
2.62733666640289	6.02853253864037
3.39623169434237	4.10527525221837
1.60687848229036	3.86310564289826
2.40181552023008	3.82253794391284
3.71322657301590	6.30790726660328
3.12704376191555	5.60813003553052
2.27279468698297	3.70293744165384
3.25711602208357	5.62389786658921
3.23724705407746	4.33670688123525
3.24650946356556	4.95764107507220
3.33123419962979	5.22373070574504
4.64174900473423	4.72665047239699
2.77037407189680	4.14278617707993
2.75716535533924	3.90912606294508
2.03744730496693	3.90030473255017
3.93519985339602	3.89730859283374
1.84017495665592	3.63472461718748
1.82919465637665	3.76245063631810
7.85692097556750	4.40427205647261
2.97029490806914	3.97571288447625
3.02445377996917	4.20179862137980
2.32866322536636	4.02245066519868
3.06569529777642	3.74842406867208
3.55531357992175	4.23941990049106
6.47248764745860	4.55055727841206
3.89415053277365	3.82690593240295
3.14091962529218	4.17377911200110
2.99384127566312	4.51826905430256
5.61220365132288	6.60161679330672
3.65884188145388	6.78271476558510
3.73417000020303	4.12890212919050
2.55746441953911	4.19267364521173
2.32073871528528	3.92785870280495
2.64574206857378	4.35672385503344
2.95755842794302	4.13984020432770
0.277029172930651	3.70526699823359
4.85361601518675	5.59090099038920
9.56097795958321	6.79753457227544
2.74165511479894	4.57757064494722
3.93939430666348	4.76150916950610
2.82012561618860	4.16054205513283
